OBJECTID,GEAR_NAME,HAUL_ID,CRUISE,NET,FOCI_GRID,LAT,LON,STATION_NAME,HAUL_NAME,GMT_DATE_TIME,BOTTOM_DEPTH,HAUL_PERFORMANCE,MESH,PURPOSE,PRIMARY_NET,MIN_GEAR_DEPTH,MAX_GEAR_DEPTH,VOLUME_FILTERED,GEOGRAPHIC_AREA,COMMENTS_HAUL,POLYGONAL_AREA,MONTH_,YEAR_,DAY_,SHIP_CRUISE_NAME,SHIP_NAME,COMMENTS_SAMPLES,species_name,COMMON_NAME_1,COMMENTS_SPECIMEN,LARVALCATCHPER1000M3,LARVALCATCHPER10M2,STAGE_NAME,SPECIES_NAME_1,SPECIES_CODE_ICHBASE,SPECIES_NAME_ICHBASE,COMMON_NAME_ICHBASE
3824,60BON,2MF92 G008A 1 60BON 1,2MF92,1,,54.46167,-167.815,G008A,1,4/17/1992 9:07,962,GOOD,333,GRID,Y,0,102,152.44092,BS,,340.54,4,1992,17,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3825,60BON,2MF92 G015A 1 60BON 1,2MF92,1,,54.045,-169.03999,G015A,1,4/17/1992 17:42,2025,GOOD,333,GRID,Y,0,100,149.57782,BS,,300.72,4,1992,17,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,13.37097,13.37097,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3826,60BON,2MF92 G022A 1 60BON 1,2MF92,1,,54.35333,-168.68671,G022A,1,4/18/1992 2:05,1736,GOOD,333,GRID,Y,0,100,144.31671,BS,,350.9,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3827,60BON,2MF92 G024A 1 60BON 1,2MF92,1,,54.18667,-169.1833,G024A,1,4/18/1992 4:30,2000,GOOD,333,GRID,Y,0,101,134.11704,BS,,343.44,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3828,60BON,2MF92 G029A 1 60BON 1,2MF92,1,,54.72333,-168.72,G029A,1,4/18/1992 11:02,2004,GOOD,333,GRID,Y,0,102,161.46062,BS,,345.91,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3829,60BON,2MF92 G036A 1 60BON 1,2MF92,1,,54.87167,-168.86,G036A,1,4/18/1992 19:16,2400,GOOD,333,GRID,Y,0,100,178.18358,BS,Haul performance marked QUEST for zooplankton.,350.96,4,1992,18,MF92-04,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3830,60BON,6MF06 12 2 60BON 1,6MF06,1,H10,56.94,-159.82033,12,2,9/12/2006 22:41,58,GOOD,505,GRID,Y,0,49,67.47952,BS,,760.1244,9,2006,12,MF06-10,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3831,60BON,1SS04 2 1 60BON 1,1SS04,1,,56.49783,-160.99933,2,1,8/15/2004 16:12,65,GOOD,505,PLNKSURV,Y,0,65,77.31627,BS,Calibration factor provided by collecting agency.,,8,2004,15,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
3832,60BON,1SU94 92 2 60BON 1,1SU94,1,,55.98333,-170.3717,92,2,9/10/1994 10:30,1158,QUEST,333,PLNKSURV,Y,0,399,784.9494,BS,Flowmeter revs > AVG + 3 SD.,,9,1994,10,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
3833,60BON,4MF99 1 1 60BON 1,4MF99,1,,55.415,-168.1967,1,1,5/15/1999 2:38,339,GOOD,333,PLNKSURV,Y,0,300,374.57449,BS,,,5,1999,15,,Miller Freeman,,Gadus chalcogrammus,,,2.6697,8.00909,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3834,60BON,6MF95 125 2 60BON 1,6MF95,1,,55.62517,-164.14549,125,2,4/28/1995 20:31,88,GOOD,333,GRID,Y,0,81,138.08044,BS,,773.26,4,1995,28,MF95-06,Miller Freeman,,Gadus chalcogrammus,,,6423.79181,5203.27137,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3835,60BON,6MF95 130 1 60BON 1,6MF95,1,,56.72733,-165.217,130,1,4/29/1995 4:55,78,QUEST,333,GRID,Y,0,67,158.54475,BS,Steep wire angles (~70 deg.). Flowmeter revs > AVG + 2 SD.,744.89,4,1995,29,MF95-06,Miller Freeman,,Gadus chalcogrammus,,,6.30737,4.22594,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3836,60BON,6MF95 145 1 60BON 1,6MF95,1,,54.8455,-164.91701,145,1,4/30/1995 18:27,77,GOOD,333,PLNKSURV,Y,0,68,101.05997,BS,EXPLORATORY,,4,1995,30,MF95-06,Miller Freeman,,Gadus chalcogrammus,,,15891.55429,10806.25692,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3837,60BON,3MF79 V012A 2 60BON 1,3MF79,1,,57.045,-165.0267,V012A,2,6/5/1979 3:59,68,GOOD,505,DIEL,Y,0,59,90.46889,BS,,,6,1979,5,,Miller Freeman,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,44.21409,26.08632,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3838,60BON,4DY11 16 1 60BON 1,4DY11,1,20113016,57.505,-162.005,16,1,8/27/2011 6:53,49,GOOD,505,PLNKSURV,Y,0,39,73.71918,BS,,,8,2011,27,4DY11,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3839,60BON,3MF79 G018A 2 60BON 1,3MF79,1,,53.34833,-173.39,G018A,2,6/7/1979 20:42,1950,GOOD,505,GRID,Y,0,212,298.45725,BS,,4784.44,6,1979,7,,Miller Freeman,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,0,0,Egg,,,,
3840,60BON,1SU94 98 2 60BON 1,1SU94,1,,56.64667,-169.9933,98,2,9/10/1994 20:09,102,QUEST,333,PLNKSURV,Y,0,85,112.94926,BS,Wire angle at 12 deg.,,9,1994,10,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
3841,60BON,1NW02 25 1 60BON 1,1NW02,1,,56.00667,-167.50169,25,1,9/24/2002 2:57,128,GOOD,333,PLNKSURV,NPQ,0,106,182.62054,BS,Volume filtered calculated by collecting agency.,,9,2002,24,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3842,60BON,1NW02 33 1 60BON 2,1NW02,2,,59.98283,-177.5072,33,1,10/1/2002 0:20,132,GOOD,505,PLNKSURV,Y,0,106,135.58135,BS,Volume filtered calculated by collecting agency.,,10,2002,1,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3843,60BON,1NW02 34 1 60BON 2,1NW02,2,,60.1875,-177.5083,34,1,10/1/2002 5:36,134,GOOD,505,PLNKSURV,Y,0,106,189.31874,BS,Volume filtered calculated by collecting agency.,,10,2002,1,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3844,60BON,1NW02 38 1 60BON 1,1NW02,1,,61.50917,-170.0067,38,1,10/2/2002 22:06,41,GOOD,333,PLNKSURV,NPQ,0,35,59.61539,BS,Volume filtered calculated by collecting agency.,,10,2002,2,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3845,60BON,1NW02 44 1 60BON 1,1NW02,1,,56.00883,-164.98869,44,1,10/7/2002 2:52,90,GOOD,333,PLNKSURV,NPQ,0,64,99.15141,BS,Volume filtered calculated by collecting agency.,,10,2002,7,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3846,60BON,1SS04 85 1 60BON 1,1SS04,1,,64.015,-167.01067,85,1,9/11/2004 19:45,32,GOOD,505,PLNKSURV,Y,0,30,41.63504,BS,Calibration factor provided by collecting agency.,,9,2004,11,SS04-01,Sea Storm,,Gadus chalcogrammus,,,24.01823,7.20547,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3847,60BON,MF862 G007A 1 60BON 1,MF862,1,,55.33667,-177.98669,G007A,1,2/18/1986 5:05,4000,GOOD,333,GRID,Y,0,200,374.78815,BS,Flowmeter revs > AVG + 2 SD.,394.51,2,1986,18,MF86-02,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3848,60BON,MF862 G029A 1 60BON 1,MF862,1,,53.99833,-171.06329,G029A,1,2/23/1986 19:54,2480,GOOD,333,GRID,Y,0,300,450.65299,BS,,567.12,2,1986,23,MF86-02,Miller Freeman,,Gadus chalcogrammus,,,39.94204,119.82612,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3849,60BON,MF862 S005A 1 60BON 1,MF862,1,,54.62,-166.70171,S005A,1,2/27/1986 13:47,440,GOOD,333,PLNKSURV,Y,0,300,415.31989,BS,,,2,1986,27,MF86-02,Miller Freeman,,Gadus chalcogrammus,,,26.48561,79.45683,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3850,60BON,MF862 S007A 1 60BON 1,MF862,1,,54.2,-166.9733,S007A,1,2/28/1986 8:48,1507,GOOD,333,PLNKSURV,Y,0,400,550.37952,BS,Flowmeter revs < AVG - 2 SD,,2,1986,28,MF86-02,Miller Freeman,,Gadus chalcogrammus,,,752.20822,3008.83289,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3851,60BON,6MF95 21 1 60BON 1,6MF95,1,,54.666,-167.2057,21,1,4/19/1995 1:51,447,GOOD,333,GRID,Y,0,201,265.23187,BS,,783.55,4,1995,19,MF95-06,Miller Freeman,,Gadus chalcogrammus,,,3.77029,7.57827,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3852,60BON,3MF79 G031A 2 60BON 1,3MF79,1,,55.78167,-166.8967,G031A,2,6/19/1979 8:44,130,GOOD,505,GRID,Y,0,117,209.31372,BS,,278.17,6,1979,19,,Miller Freeman,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,0,0,Egg,,,,
3853,60BON,3MF79 G039A 2 60BON 1,3MF79,1,,56.315,-167.11169,G039A,2,6/21/1979 9:23,113,GOOD,505,GRID,Y,0,103,158.33774,BS,,1507.31,6,1979,21,,Miller Freeman,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,0,0,Egg,,,,
3854,60BON,3DY12 215 1 60BON 2,3DY12,2,,59.50083,-169.9953,215,1,10/8/2012 1:56,61,GOOD,505,GRID,Y,0,52,112.3621,BS,Flowmeter revs estimated on net 1 60 bon; used net 2,,10,2012,8,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3855,60BON,3MF79 G047A 2 60BON 1,3MF79,1,,56.79167,-168.48669,G047A,2,6/24/1979 7:12,97,GOOD,505,GRID,Y,0,88,134.99371,BS,,2298.53,6,1979,24,,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3856,60BON,6DY08 41 1 60BON 1,6DY08,1,,58.99932,-167.00197,41,1,9/26/2008 15:30,39,GOOD,505,PLNKSURV,Y,0,30,73.41143,BS,,,9,2008,26,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3857,60BON,5MF05 138 1 60BON 1,5MF05,1,BA16,55.58983,-166.07651,138,1,5/20/2005 9:48,123,GOOD,505,GRID,Y,0,113,170.41664,BS,,884.2542,5,2005,20,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3858,60BON,5MF05 2 3 60BON 1,5MF05,1,UPC,54.37366,-165.25717,2,3,5/10/2005 8:01,165,GOOD,505,GRID,Y,0,156,233.72881,BS,Unimak C.,,5,2005,10,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,8.55693,13.3488,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3859,60BON,1SU94 107 2 60BON 1,1SU94,1,,57.77333,-168.75,107,2,9/11/1994 10:02,77,GOOD,333,PLNKSURV,Y,0,68,205.24715,BS,Flowmeter revs > AVG + 2 SD.,,9,1994,11,SU94-06,Surveyor,,Gadus chalcogrammus,,,4.87217,3.31308,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3860,60BON,1OC88 G011A 1 60BON 1,1OC88,1,,54.17667,-168.3983,G011A,1,3/18/1988 14:35,2430,GOOD,333,GRID,Y,0,356,509.24683,BS,,724.28,3,1988,18,,Oceanographer,,Gadus chalcogrammus,,,107904.4518,384139.8483,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3861,60BON,1OC88 G026A 1 60BON 1,1OC88,1,,54.955,-168.605,G026A,1,3/20/1988 7:19,2295,GOOD,333,GRID,Y,0,393,523.90192,BS,,720.85,3,1988,20,,Oceanographer,,Gadus chalcogrammus,,,19755.60616,77639.53222,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3862,60BON,5MF97 36 3 60BON 2,5MF97,2,,56.87967,-164.0352,36,3,4/20/1997 18:36,73,GOOD,333,PLNKSURV,Y,0,67,120.35442,BS,At BSM#2.  Low flow counts of 60bon net 1 used net 2 instead.,,4,1997,20,MF97-05,Miller Freeman,,Gadus chalcogrammus,,,124.6319,83.50337,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3863,60BON,5MF97 39 2 60BON 1,5MF97,1,,56.946,-163.82471,39,2,4/21/1997 3:49,71,GOOD,333,PLNKSURV,Y,0,61,116.4262,BS,X around M2.,,4,1997,21,MF97-05,Miller Freeman,,Gadus chalcogrammus,,,8.58913,5.23937,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3864,60BON,4DY10 39 1 60BON 1,4DY10,1,,57.49845,-164.002,39,1,8/28/2010 14:28,53,GOOD,505,PLNKSURV,Y,0,48,4.9336,BS,A BASIS Project; Station ID 20103039. Volume filtered provided by collecting agency.,,8,2010,28,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3865,60BON,4DY10 4 1 60BON 1,4DY10,1,,55.99753,-165.9984,4,1,8/19/2010 14:45,115,GOOD,505,PLNKSURV,Y,0,100,179.4144,BS,A BASIS Project; Station ID 20103004. Volume filtered provided by collecting agency.,,8,2010,19,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3866,60BON,4DY10 514 1 60BON 1,4DY10,1,,55.49749,-167.0017,514,1,9/19/2010 17:38,136,GOOD,505,PLNKSURV,Y,0,125,256.2069,BS,A BASIS Project; Station ID 20103514. Volume filtered provided by collecting agency.,,9,2010,19,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3867,60BON,5MF05 25 2 60BON 1,5MF05,1,A10,57.29567,-158.62933,25,2,5/13/2005 1:43,41,QUEST,505,GRID,Y,0,31,61.02092,BS,Flowmeter revs < AVG - 3 SD.,,5,2005,13,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3868,60BON,5MF05 28 2 60BON 1,5MF05,1,A13,57.51733,-158.85617,28,2,5/13/2005 7:57,43,GOOD,505,GRID,Y,0,36,62.07061,BS,,923.8813,5,2005,13,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,16.11068,5.79985,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3869,60BON,5MF05 4 3 60BON 1,5MF05,1,UPG,54.461,-165.01199,4,3,5/10/2005 10:39,50,GOOD,505,GRID,Y,0,41,79.77855,BS,Unimak G.,,5,2005,10,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,1579.3719,647.54248,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3870,60BON,5MF05 44 2 60BON 1,5MF05,1,T13,56.68033,-161.6355,44,2,5/14/2005 20:50,84,GOOD,505,GRID,Y,0,74,125.3505,BS,,774.4659,5,2005,14,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,31.91052,23.61379,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3871,60BON,4DY10 54 1 60BON 1,4DY10,1,,56.99976,-165.9833,54,1,9/1/2010 14:27,73,GOOD,505,PLNKSURV,Y,0,63,129.1544,BS,A BASIS Project; Station ID 20103054. Volume filtered provided by collecting agency.,,9,2010,1,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3872,60BON,4DY10 78 1 60BON 1,4DY10,1,,58.99585,-167.0063,78,1,9/13/2010 14:25,38,GOOD,505,PLNKSURV,Y,0,20,76.94959,BS,A BASIS Project; Station ID 20103078. Volume filtered provided by collecting agency.,,9,2010,13,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3873,60BON,3DY12 81 1 60BON 1,3DY12,1,,57.00667,-167.9855,81,1,9/9/2012 7:33,80,GOOD,505,GRID,Y,0,71,154.994,BS,,,9,2012,9,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3874,60BON,3DY12 83 3 60BON 1,3DY12,1,,57.50867,-168.0227,83,3,9/9/2012 14:32,72,GOOD,505,GRID,Y,0,59,147.5821,BS,,,9,2012,9,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3875,60BON,1BE11 44 1 60BON 1,1BE11,1,20118044,62.503,-171,44,1,9/4/2011 15:43,44,GOOD,505,PLNKSURV,Y,0,34,40.11228,BS,,,9,2011,4,1BE11,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3876,60BON,5MF05 57 2 60BON 1,5MF05,1,AF13,56.19733,-163.19917,57,2,5/16/2005 2:19,85,GOOD,505,GRID,Y,0,76,100.53966,BS,,757.0886,5,2005,16,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,69.62427,52.91444,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3877,60BON,1MF95 7 3 60BON 2,1MF95,2,,56.03367,-166.4072,7,3,2/22/1995 10:51,123,GOOD,333,PLNKSURV,Y,0,117,170.99139,BS,AT MOORING F-95BSS-3,,2,1995,22,,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3878,60BON,1MF99 21 1 60BON 1,1MF99,1,,55.50717,-164.5322,21,1,4/15/1999 17:25,104,QUEST,505,GRID,Y,0,95,202.56125,BS,Wire angle at 56 deg.,763.3013,4,1999,15,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,14.81034,14.06982,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3879,60BON,1MF99 36 1 60BON 1,1MF99,1,,55.14717,-165.6873,36,1,4/16/1999 19:00,125,GOOD,505,GRID,Y,0,120,179.27683,BS,20bon hung outside during transist and must of spun. Initial revs must have been wrong,790.1231,4,1999,16,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,5.57797,6.69356,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3880,60BON,1MP91 G075A 2 60BON 1,1MP91,1,,56.79167,-170.14999,G075A,2,4/24/1991 17:15,87,GOOD,333,GRID,Y,0,77,74.79834,BS,,3042.58,4,1991,24,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,58958.52769,45398.06632,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3881,60BON,1MP91 G093A 1 60BON 1,1MP91,1,,56.625,-171.3167,G093A,1,4/25/1991 0:01,118,GOOD,333,GRID,Y,0,94,92.25987,BS,,2607.22,4,1991,25,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,119.22844,112.07473,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3882,60BON,1MP91 G095A 1 60BON 1,1MP91,1,,56,-172.5833,G095A,1,4/25/1991 7:20,3150,GOOD,333,GRID,Y,0,208,199.86903,BS,,3014.73,4,1991,25,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,0,0,Egg,,,,
3883,60BON,1MP91 G137A 1 60BON 1,1MP91,1,,53.45,-169.5,G137A,1,5/8/1991 9:00,2180,GOOD,333,GRID,Y,0,197,225.62946,BS,,3173.87,5,1991,8,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,22.16023,43.65565,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3884,60BON,1NW02 11 1 60BON 1,1NW02,1,,54.025,-177.47,11,1,9/14/2002 16:07,0,GOOD,335,PLNKSURV,NPQ,0,201,297.48459,BS,A BASIS Project; Station ID 20022011. Volume filtered provided by collecting agency. Bottom depth not recorded; estimate off the shelf >1000m.,,9,2002,14,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3885,60BON,1NW02 2 1 60BON 2,1NW02,2,,53.00467,-169.9993,2,1,9/9/2002 0:08,150,GOOD,505,PLNKSURV,Y,0,80,160.01227,BS,Volume filtered calculated by collecting agency.,,9,2002,9,SS02-01,Northwest Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3886,60BON,1SS03 78 1 60BON 1,1SS03,1,,55.79267,-163.01981,78,1,9/10/2003 20:10,78,GOOD,505,PLNKSURV,Y,0,65,96.01393,BS,A BASIS Project; Station ID 20031078. Volume filtered provided by collecting agency.,,9,2003,10,SS03-01,Sea Storm,,Gadus chalcogrammus,,,124.98186,81.23821,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3887,60BON,5DY09 21 1 60BON 1,5DY09,1,,57.001,-163.0007,21,1,9/8/2009 15:09,47,GOOD,505,PLNKSURV,Y,0,37,56.4312,BS,A BASIS Project; Station ID 20093021. Volume filtered provided by collecting agency.,,9,2009,8,DY09-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3888,60BON,5DY09 49 1 60BON 1,5DY09,1,,57.00317,-169.0005,49,1,9/19/2009 22:02,80,GOOD,505,PLNKSURV,Y,0,70,88.73103,BS,A BASIS Project; Station ID 20093049. Volume filtered provided by collecting agency.,,9,2009,19,DY09-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3889,60BON,5DY09 51 1 60BON 1,5DY09,1,,57.50383,-168.9993,51,1,9/20/2009 3:54,71,GOOD,505,PLNKSURV,Y,0,60,94.8499,BS,A BASIS Project; Station ID 20093051. Volume filtered provided by collecting agency.,,9,2009,20,DY09-05,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3890,60BON,1BE11 71 1 60BON 1,1BE11,1,20118071,64.5,-170.001,71,1,9/15/2011 13:45,45,GOOD,505,PLNKSURV,Y,0,34,58.74599,BS,,,9,2011,15,1BE11,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3891,60BON,6DY08 14 1 60BON 1,6DY08,1,,57.99748,-163.9935,14,1,9/18/2008 8:43,41,GOOD,505,PLNKSURV,Y,0,35,53.27452,BS,Flowmeter turned in wind at surface,,9,2008,18,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3892,60BON,6DY08 20 1 60BON 1,6DY08,1,,57.99424,-165.00398,20,1,9/19/2008 23:24,48,GOOD,505,PLNKSURV,Y,0,42,81.68462,BS,Flowmeters spun at surface,,9,2008,19,DY08-06,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
3893,60BON,5MF05 114 1 60BON 1,5MF05,1,BA10,55.14317,-165.68466,114,1,5/18/2005 23:49,123,GOOD,505,GRID,Y,0,112,137.25324,BS,,767.8484,5,2005,18,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
3894,60BON,1SS03 87 1 60BON 1,1SS03,1,,57.965,-162.9682,87,1,9/12/2003 17:45,39,GOOD,505,PLNKSURV,Y,0,31,49.78551,BS,A BASIS Project; Station ID 20031087. Volume filtered provided by collecting agency.,,9,2003,12,SS03-01,Sea Storm,,Gadus chalcogrammus,,,40.17233,12.45342,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3895,60BON,1SS03 88 1 60BON 1,1SS03,1,,58.21517,-162.9652,88,1,9/12/2003 20:08,35,GOOD,505,PLNKSURV,Y,0,25,52.09659,BS,A BASIS Project; Station ID 20031088. Volume filtered provided by collecting agency.,,9,2003,12,SS03-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
3896,60BON,1SS03 92 1 60BON 1,1SS03,1,,58.26967,-162.07179,92,1,9/13/2003 18:30,42,GOOD,505,PLNKSURV,Y,0,39,53.73244,BS,Calibration factor provided by collecting agency.,,9,2003,13,SS03-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
3897,60BON,1SS04 10 1 60BON 1,1SS04,1,,56.99933,-160.99884,10,1,8/17/2004 15:05,65,GOOD,505,PLNKSURV,Y,0,65,66.27805,BS,Calibration factor provided by collecting agency.,,8,2004,17,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
3898,60BON,1SS04 108 1 60BON 1,1SS04,1,,62.50533,-171.99783,108,1,9/17/2004 18:28,49,GOOD,505,PLNKSURV,Y,0,40,56.29008,BS,Calibration factor provided by collecting agency.,,9,2004,17,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
3899,60BON,1SU94 90 2 60BON 1,1SU94,1,,56.22333,-171.01,90,2,9/10/1994 5:47,760,GOOD,333,PLNKSURV,Y,0,399,538.19965,BS,,,9,1994,10,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
3900,60BON,3BE12 148 2 60BON 1,3BE12,1,,64.10467,-164.49458,148,2,9/17/2012 15:44,21,QUEST,505,GRID,Y,0,21,37.1204,BS,high winds upon entry. wire angle dropped to 30 momentarily; bottom of swell. weight dragged once before returning to surface. wire angle at 33 deg.,,9,2012,17,BE2012,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
3901,60BON,2DY12 144 1 60BON 1,2DY12,1,BJ40,56.98767,-168.9527,144,1,5/27/2012 16:04,81,GOOD,505,GRID,Y,0,70,159.512,BS,,,5,2012,27,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,4563.91996,3194.74397,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3902,60BON,3BE12 161 2 60BON 1,3BE12,1,,61.50209,-169.0038,161,2,9/21/2012,36,GOOD,505,GRID,Y,0,28,75.9883,BS,50 deg angle. gmt time and lat long not recorded.,,9,2012,21,BE2012,Bristol Explorer,,Gadus chalcogrammus,,"(168) T. chalc eggs changed to (165) Gadidae, subsequently changed back to (168) T. chalc",78.95952,22.10867,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3903,60BON,2DY12 128 1 60BON 1,2DY12,1,BG34,56.67083,-168.1508,128,1,5/26/2012 3:06,106,QUEST,505,GRID,Y,0,99,261.8675,BS,delayed retrieval,,5,2012,26,DY12-05,Oscar Dyson,,Gadus chalcogrammus,,,18352.79292,18169.26499,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
3904,60BON,2DY12 129 1 60BON 1,2DY12,1,BG37,56.88683,-168.365,129,1,5/26/2012 4:57,92,GOOD,505,GRID,Y,0,83,203.3154,BS,,,5,2012,26,DY12-05,Oscar Dyson,505,Gadus chalcogrammus,,,5872.6491,4874.29875,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
